Datetime,Tweet Id,Metaphor[1or0],Mapping,Hashtags_sp,AltMapping
2020-03-21 18:07:35+00:00,1241426244572303361,1,Prison,"['indiavscorona', 'covid19india', 'jantacurfewmarch22', 'coronaupdatesinindia', 'wesupportjantacurfew']",
2020-03-21 18:06:56+00:00,1241426077194416128,1,Lesson/Teacher,['corona'],
2020-03-21 18:06:54+00:00,1241426072526176259,0,Darkness,['coronavirus'],
2020-03-21 18:01:39+00:00,1241424750561251328,0,War,['coronavirus'],
2020-03-21 17:59:51+00:00,1241424295177252866,0,War,"['indiafightscorona', 'fightagainstcoronavirus', 'indiafightcorona', 'jantacurfew']",
2020-03-21 17:55:47+00:00,1241423272924852225,0,Success/Challenge,"['coronaviruspandemic', 'stayhomestaysafe']",
2020-03-21 17:55:13+00:00,1241423130012397570,1,Prison,"['coronavirus', 'quarantine']",
2020-03-21 17:54:33+00:00,1241422963133431808,1,Water/Wave/Tide,"['janatacurfew', 'covid19india', 'corona']",
2020-03-21 17:51:01+00:00,1241422072833667073,0,Prison,"['coronastopkarona', 'coronavsroleofmedia', 'coronavirusindia', 'coronakodhona', 'coronaupdatesinindia', 'coronavirusoutbreakindia', 'juntacurfew']",
2020-03-21 17:30:00+00:00,1241416784764264448,0,Darkness,['covid'],
2020-03-21 17:29:52+00:00,1241416752992358400,1,Prison,"['lockdown', 'jantacurfew']",
2020-03-21 17:28:20+00:00,1241416365711323136,1,War,"['coronavirus', 'jantacurfew']",
2020-03-21 17:22:27+00:00,1241414884413202432,0,Lesson/Teacher,['coronavirusindia'],
2020-03-21 17:21:29+00:00,1241414642137575425,1,War,"['coronaviruspandemic', 'jantacurfew22march']",
2020-03-21 17:18:48+00:00,1241413965202075648,1,Prison,['jantacurfewmarch22'],
2020-03-21 17:13:34+00:00,1241412647477628930,0,War,['coronafighters'],
2020-03-21 17:12:20+00:00,1241412338646781957,1,War,"['covid19outbreak', 'janatacurfew', 'covid19.strictly']",
2020-03-21 17:08:50+00:00,1241411459483123713,1,War,"['covid19india', 'coronavirus']",
2020-03-21 17:08:36+00:00,1241411398732623873,1,War,"['jantacurfewpledge', 'janatacurfew', 'janatacurfewmarch22', 'isupportjantacurfew.']",
2020-03-21 17:06:23+00:00,1241410840093286400,1,War,"['stayhomestaysafe', 'covid_19india']",
2020-03-21 16:58:32+00:00,1241408866543218690,1,Hammer,['coronavirus'],
2020-03-21 16:51:54+00:00,1241407196480536584,0,Prison,['coronavirus'],
2020-03-21 16:43:27+00:00,1241405070983356416,0,Monster,"['coronaviruspandemic', 'stayhomestaysafe']",
2020-03-21 16:40:21+00:00,1241404288179601408,0,Success/Challenge,['covid19outbreak'],
2020-03-21 16:39:43+00:00,1241404128288362497,0,War,"['coronavirus', 'coronaviruspandemic', 'coronachainscare']",
2020-03-21 16:37:04+00:00,1241403464007081984,0,Prison,"['coronavirusupdate', 'lockdown']",
2020-03-21 16:27:31+00:00,1241401061404856320,0,Freedom,['janatacurfew'],
2020-03-21 16:25:07+00:00,1241400455466344448,1,Prison,"['coronaviruspandemic', 'stayhomestaysafe', 'coronachainscare']",
2020-03-21 16:20:18+00:00,1241399245032189952,1,Prison,['coronavirusindia'],
2020-03-21 16:18:38+00:00,1241398824049901569,0,War,"['janatacurfew', 'indiafightscoronavirus', 'janatacurfewmarch22']",
2020-03-21 16:14:55+00:00,1241397887499522048,0,War,"['coronavirus.', 'jantacurfewmarch22']",
2020-03-21 16:13:03+00:00,1241397419675287552,1,Miracle,['indiafightscorona'],
2020-03-21 16:03:12+00:00,1241394939000311810,0,War,"['indiafightscorona', 'coronafighters']",
2020-03-21 16:02:32+00:00,1241394773820243969,1,War,['corona'],
2020-03-21 15:58:32+00:00,1241393768063959040,0,War,['coronavirus'],
2020-03-21 15:58:16+00:00,1241393699356946433,1,War,"['stayhomestaysafe', 'janatacurfewchallenge']",
2020-03-21 15:57:44+00:00,1241393564879392776,0,Monster,['indiafightcorona'],
2020-03-21 15:54:58+00:00,1241392868201091072,0,Success/Challenge,"['socialdistancing', 'keralafightscorona', 'jantacurfew', 'covid19!']",
2020-03-21 15:50:51+00:00,1241391831847284738,0,Prison,"['janta_curfew_on_22_march', 'covid_19']",
2020-03-21 15:49:27+00:00,1241391478951178241,0,Luxury,['indiafightscorona'],
2020-03-21 15:44:59+00:00,1241390357461401600,1,War,"['covid_19', 'covid19outbreak', 'coronachainscare', 'corona', 'covid_19india']",
2020-03-21 15:36:30+00:00,1241388220157325312,1,War,"['isupportjantacurfew', 'covid19outbreak', 'lockdown', 'coronachainscare']",
2020-03-21 15:35:11+00:00,1241387889377722368,0,Accident,"['covid19outbreak', 'covid_19india', 'covid']",
2020-03-21 15:35:01+00:00,1241387848349057027,1,War,['indiafightscorona'],
2020-03-21 15:32:30+00:00,1241387213985701888,1,War,"['jantacurfewmarch22', 'coronoviruspandemic.', 'covid_19']",
2020-03-21 15:31:48+00:00,1241387040333164544,0,Luxury,"['covid19outbreak', 'coronachainscare']",
2020-03-21 15:12:59+00:00,1241382301742682112,1,War,"['jantacurfew', 'covid_19']",
2020-03-21 15:12:30+00:00,1241382180577636354,0,Luxury,"['stayhomestaysafe', 'lockdown', 'spreadthewordnotthevirus', 'janathacurfew', 'coronaviruspandemic']",
2020-03-21 15:11:35+00:00,1241381950293598208,0,Lesson/Teacher,['coronavirusinindia'],
2020-03-21 15:11:17+00:00,1241381874041155585,1,Catalyst,"['coronaviruspandemic', 'covid_19']",
2020-03-21 15:09:27+00:00,1241381413942743040,1,Monster,['coronavirusindia'],
2020-03-21 15:08:14+00:00,1241381108106706946,0,War,['7dayodishalockdown'],
2020-03-21 15:03:28+00:00,1241379908267409410,0,War,['stayhomestaysafe'],
2020-03-21 14:55:37+00:00,1241377933748350976,0,Accident,['coronavirus'],
2020-03-21 14:55:25+00:00,1241377883941031936,1,War,['7dayodishalockdown'],
2020-03-21 14:47:12+00:00,1241375814286864386,1,War,['jantacurfew'],
2020-03-21 14:44:01+00:00,1241375013522927616,0,Hammer,['janatacurfew'],
2020-03-21 14:36:33+00:00,1241373135863025671,0,War,['7dayodishalockdown'],
2020-03-21 14:36:02+00:00,1241373004271104000,0,War,['indiafightscorona'],
2020-03-21 14:35:29+00:00,1241372864994926593,0,War,['7dayodishalockdown'],
2020-03-21 14:34:43+00:00,1241372671637512192,0,War,['7dayodishalockdown'],
2020-03-21 14:32:00+00:00,1241371990566436866,0,Success/Challenge,"['isupportjantacurfew', 'coronavirusoutbreakindia', 'jantacurfewchallenge', 'indiafightscorona']",
2020-03-21 14:31:43+00:00,1241371918235660294,0,Monster,"['isupportjantacurfew', 'coronacarriers', 'covid_19']",
2020-03-21 14:27:43+00:00,1241370909887193088,0,War,"['coronaviruspandemic', 'stayhomestaysafe']",
2020-03-21 14:19:00+00:00,1241368715750342656,1,War,['covidpakistan'],
2020-03-21 14:18:00+00:00,1241368465245536261,0,War,['indiafightscorona'],
2020-03-21 14:16:58+00:00,1241368208029954050,1,War,"['indiafightscorona', 'waragainstvirus', 'coronavsindia']",
2020-03-21 14:12:27+00:00,1241367070593310720,1,War,"['janatacurfew', 'covid19.']",
2020-03-21 14:10:11+00:00,1241366500398608384,0,War,['coronavirus'],
2020-03-21 14:07:27+00:00,1241365810452422658,1,Lesson/Teacher,"['coronavirusindia', 'coronaviruspandemic']",
2020-03-21 14:07:03+00:00,1241365709151748096,0,Lesson/Teacher,['corona'],
2020-03-21 14:03:00+00:00,1241364690485366785,0,Miracle,['7dayodishalockdown'],
2020-03-21 13:59:54+00:00,1241363909530902529,1,War,"['jantacurfewchallenge', 'coronavirusoutbreakindia']",
2020-03-21 13:59:48+00:00,1241363886743285762,1,War,"['jantacurfewmarch22', 'covid_19']",
2020-03-21 13:55:34+00:00,1241362821633339393,1,War,"['indiafightscorona', 'stayhomestaysafe', 'jantacurfew']",
2020-03-21 13:54:33+00:00,1241362563868192768,1,Prison,['covid_19'],
2020-03-21 13:52:02+00:00,1241361933493628931,0,War,"['coronaupdatesinindia:', 'jantacurfew']",
2020-03-21 13:49:53+00:00,1241361389618253830,0,War,['jantacurfew'],
2020-03-21 13:46:18+00:00,1241360489596272644,1,War,"['coronaviruspandemic', 'covid_19']",
2020-03-21 13:44:48+00:00,1241360110250643463,0,Success/Challenge,"['juntacurfew', 'coronavirusindia', 'coronaupdatesinindia', 'mysoreagainstcorona', 'coronaviruspandemic']",
2020-03-21 13:40:18+00:00,1241358978170228736,0,Miracle,['7dayodishalockdown'],
2020-03-21 13:38:44+00:00,1241358583461105665,1,Water/Wave/Tide,['indiafightscorona'],
2020-03-21 13:33:11+00:00,1241357187189895168,1,War,"['covid19india', 'coronaviruspandemic', 'corona', 'jantacurfew']",
2020-03-21 13:20:18+00:00,1241353943990460416,1,War,"['indiafightscorona', 'stayhomestaysafe', 'odishafightscorona']",
2020-03-21 13:12:46+00:00,1241352048223772673,0,Success/Challenge,"['indiafightscorona', 'quarantinelife']",
2020-03-21 13:07:46+00:00,1241350790561710086,1,Prison,['lockdown'],
2020-03-21 13:05:58+00:00,1241350337262268416,0,Catalyst,['janatacurfew'],
2020-03-21 13:03:56+00:00,1241349826803097601,0,Success/Challenge,"['janatacurfew', 'socialdistancing']",
2020-03-21 12:55:45+00:00,1241347768959918081,1,Prison,['coronavirusindia'],
2020-03-21 12:47:23+00:00,1241345661305487361,1,Success/Challenge/Challenge,"['janatacurfewchallenge', 'coronavirus', 'corona', 'waragainstvirus', 'coronaviruspandemic']",
2020-03-21 12:45:23+00:00,1241345158601293825,1,Monster,"['indiafightscorona', 'stayhomestaysafe']",
2020-03-21 12:33:03+00:00,1241342053797240833,1,War,['coronavirus'],
2020-03-21 12:15:24+00:00,1241337614017286146,1,Water/Wave/Tide,['covid'],
2020-03-21 12:13:48+00:00,1241337209187229700,1,War,"['coronaviruspandemic', 'coronachainscare', 'jantacurfewmarch22']",
2020-03-21 12:07:19+00:00,1241335579209433088,1,War,['coronavirus'],
2020-03-21 12:03:08+00:00,1241334525944193024,1,War,['coronavirus'],
2020-03-21 11:59:30+00:00,1241333613288816641,0,Water/Wave/Tide,"['covid19india', 'coronaviruspandemic', 'waragainstvirus', 'covid_19']",
2020-03-21 11:56:28+00:00,1241332848839110658,0,War,['coronavirus'],
2020-03-21 11:53:49+00:00,1241332180791549952,0,War,"['indiafightscorona', 'jantacurfew']",
2020-03-21 11:48:48+00:00,1241330917374754816,1,Success/Challenge/Challenge,['indiafightscorona'],
2020-03-21 11:45:09+00:00,1241329999010914304,1,War,"['coronavirus.', 'jantacurfew']",
2020-03-21 11:36:58+00:00,1241327939901206528,1,War,['covid19india'],
2020-03-21 11:28:50+00:00,1241325895488421890,0,Success/Challenge,['indiafightscorona'],
2020-03-21 11:27:03+00:00,1241325446286823425,0,Success/Challenge,['indiafightscorona'],
2020-03-21 11:25:21+00:00,1241325018635796480,1,War,"['covid19', 'janta_curfew_on_22_march', 'jantacurfewpledge', 'indiafightscorona', 'coronacrisis', 'jantacurfew', 'waragainstvirus', 'coronaviruspandemic']",
2020-03-21 11:16:10+00:00,1241322704642269186,0,Monster,['shaheenabovejantacurfew'],
2020-03-21 11:07:34+00:00,1241320540914118656,0,Lesson/Teacher,['corona'],
2020-03-21 11:07:25+00:00,1241320503970856960,1,War,['janatacurfew.'],
2020-03-21 11:03:16+00:00,1241319459312328704,1,War,['bjpfightcoronaseriously'],
2020-03-21 10:58:16+00:00,1241318201239072768,0,Journey,['covid19'],
2020-03-21 10:39:00+00:00,1241313353911300097,1,War,"['chinesevirus', 'covid19india', 'covid_19']",
2020-03-21 10:31:28+00:00,1241311458387886080,1,Success/Challenge/Challenge,"['indiafightscorona', 'coronavirus.']",
2020-03-21 10:27:27+00:00,1241310445149081600,0,Luxury,"['indiavscorona', 'covid_19']",
2020-03-21 10:16:30+00:00,1241307689315004416,0,Catalyst,['coronavirus?'],
2020-03-21 10:09:15+00:00,1241305867300950018,0,Monster,"['janatacurfew', 'janatacurfewmarch22']",
2020-03-21 10:02:00+00:00,1241304040954347520,1,Lesson/Teacher,"['wuhanvirus', 'lockdown', 'janatacurfewmarch22']",
2020-03-21 10:01:16+00:00,1241303856690024449,0,War,"['coronavirusoutbreakindia', 'coronavirus', 'coronafighters']",
2020-03-21 10:00:04+00:00,1241303554192625666,1,War,['janatacurfew'],
2020-03-21 09:55:33+00:00,1241302417066446849,0,War,['indiafightcorona'],
2020-03-21 09:52:03+00:00,1241301539072790529,1,War,"['coronaviruspandemic', 'coronavirusoutbreakindia', 'covid_19']",
2020-03-21 09:47:54+00:00,1241300493239848965,1,War,"['coronavirusoutbreakindia', 'covid_19']",
2020-03-21 09:42:07+00:00,1241299039577985024,1,Storm,['covid19'],
2020-03-21 09:36:42+00:00,1241297673795166208,1,Lesson/Teacher,['coronaoutbreak'],
2020-03-21 09:31:49+00:00,1241296446877356032,0,Barrier/Shield,"['socialdistancing', 'coronavirus', 'coronavirusoutbreakindia']",
2020-03-21 09:25:57+00:00,1241294968544690176,1,Luxury,['socialdistancing'],
2020-03-21 09:22:19+00:00,1241294056908439552,1,Water/Wave/Tide,['covid2019'],
2020-03-21 09:20:28+00:00,1241293588538908672,1,Lesson/Teacher,['coronavirus'],
2020-03-21 09:17:40+00:00,1241292885691006976,0,Landscape,"['coronavirus', 'jantacurfewmarch22', 'jantacurfew']",
2020-03-21 09:13:42+00:00,1241291885966057472,1,Lesson/Teacher,['lockdown'],
2020-03-21 09:08:13+00:00,1241290508304973824,0,War,['covid_19'],
2020-03-21 09:07:50+00:00,1241290411072614401,1,War,"['pandemic', 'covid-19', 'quarantine']",
2020-03-21 09:01:04+00:00,1241288706905886722,1,War,"['jantacurfewmarch', 'supportjantacurfew']",
2020-03-21 08:56:34+00:00,1241287573583974400,0,War,['covid_19'],
2020-03-21 08:52:29+00:00,1241286546696720385,1,War,['fightcorona#jantacurfew#stayhome.'],
2020-03-21 08:51:29+00:00,1241286295323676673,0,War,"['jantacurfewmarch22', 'covid_19']",
2020-03-21 08:44:19+00:00,1241284493312266247,1,Luxury,"['covid19india', 'covid']",
2020-03-21 08:42:57+00:00,1241284149756874754,0,Success/Challenge,"['covid19', 'coronastopkarona', 'jantacurfewmarch22', 'jantacurfew']",
2020-03-21 08:42:36+00:00,1241284059646418944,1,Storm,['indiafightscorona'],
2020-03-21 08:30:24+00:00,1241280990216982528,0,Lesson/Teacher,"['covid_19', 'janatacurfew.']",
2020-03-21 08:17:16+00:00,1241277684228870144,1,Savior,['covid19'],
2020-03-21 08:08:45+00:00,1241275539609882624,1,Success/Challenge/Challenge,['coronavirusindia'],
2020-03-21 07:58:39+00:00,1241273000789340160,0,Monster,"['coronavirusupdate', 'coronavirusindia', 'coronainmaharashtra']",
2020-03-21 07:51:02+00:00,1241271084265009152,1,Monster,"['covid19', 'coronastopkarona', 'wuhancoronavirus', 'coronaviruspandemic']",
2020-03-21 07:48:48+00:00,1241270521859379200,1,Stigma,['covid_19'],
2020-03-21 07:46:24+00:00,1241269915379625984,0,War,"['covid19india', 'coronavirusindia']",
2020-03-21 07:43:26+00:00,1241269170634973184,1,War,['indiafightscorona'],
2020-03-21 07:33:09+00:00,1241266583961587712,0,Landscape,"['coronavirusinindia', 'coronaviruspandemic', 'corona', 'coronacrisis']",
2020-03-21 07:30:00+00:00,1241265791527292929,1,War,"['coronavirusindia.', 'jantacurfew']",
2020-03-21 07:26:02+00:00,1241264789612969985,0,Catalyst,"['coronavirusupdate', 'socialdistancing', 'corona', 'jantacurfew']",
2020-03-21 07:24:12+00:00,1241264330240167936,0,War,"['isupportjantacurfew', 'stayhomestaysafe', 'janta_curfew', 'corona']",
2020-03-21 07:23:30+00:00,1241264153236582401,1,War,['indiafightscorona'],
2020-03-21 07:22:21+00:00,1241263862579511297,0,Darkness,['covid_19'],
2020-03-21 07:20:21+00:00,1241263362517975040,1,Darkness,"['indiafightscorona', 'janatacurfew']",
2020-03-21 07:16:56+00:00,1241262500605120512,1,Hammer,['coronavirus'],
2020-03-21 07:13:28+00:00,1241261629553233924,1,War,['indiafightscorona'],
2020-03-21 07:09:11+00:00,1241260552275374080,1,War,"['coronavirusindia', 'coronaviruspandemic']",
2020-03-21 07:08:52+00:00,1241260472302592004,0,War,['indiafightscorona'],
2020-03-21 06:58:11+00:00,1241257782872965121,0,Barrier/Shield,['covid19india'],
2020-03-21 06:45:42+00:00,1241254639183392769,0,War,['coronavirusindia'],
2020-03-21 06:28:13+00:00,1241250241124302849,1,War,"['indiafightscorona', 'waragainstvirus', 'coronavirus']",
2020-03-21 06:22:37+00:00,1241248832865939464,0,War,['corona'],
2020-03-22 23:53:21+00:00,1241875644318748675,1,War,['indiafightscorona'],
2020-03-22 23:33:20+00:00,1241870607349776384,1,Monster,['coronavirus'],
2020-03-22 23:18:45+00:00,1241866938130677760,0,War,['corona'],
2020-03-22 22:44:28+00:00,1241858310371815425,0,Hammer,['covid_19india'],
2020-03-22 21:59:51+00:00,1241847082425688070,1,Miracle,['coronavirusindia'],
2020-03-22 21:36:22+00:00,1241841173578170368,0,War,"['indiafightscorona', 'janatacurfew', 'coronawarriors']",
2020-03-22 20:26:06+00:00,1241823487888687104,1,Prison,['covid_19india'],
2020-03-22 20:13:09+00:00,1241820229887389696,1,Storm,"['covid19outbreak', 'covid_19india']",
2020-03-22 20:06:47+00:00,1241818629605212160,1,Prison,['coronavirus'],
2020-03-22 19:55:00+00:00,1241815664412614656,0,Hammer,"['socialdistancing', 'covidiot']",
2020-03-22 19:54:40+00:00,1241815578093826048,1,War,['covid19'],
2020-03-22 19:51:18+00:00,1241814731129643008,0,Prison,['janatacurfew'],
2020-03-22 19:48:29+00:00,1241814023621857280,0,Prison,['covid_19'],
2020-03-22 19:36:01+00:00,1241810886261493761,1,War,"['janatacurfew', 'jantacurfewmarch22']",
2020-03-22 19:33:45+00:00,1241810315437735936,1,Luxury,"['coronavirusindia', 'covidãƒ¼19', 'coronaviruspandemic', 'corona']",
2020-03-22 19:32:20+00:00,1241809958133362688,0,Freedom,"['janatacurfew', 'coronavirusindia', 'janatacurfewmarch22']",
2020-03-22 19:23:10+00:00,1241807653371645952,1,Lesson/Teacher,['janatacurfew'],
2020-03-22 19:22:24+00:00,1241807459871649793,0,Prison,"['indiafightscorona', 'janatacurfew', 'lockdownindia']",
2020-03-22 19:05:58+00:00,1241803323902029824,0,Hammer,"['covidiots', 'coronavirusindia', 'covid_19india', 'jantacurfew']",
2020-03-22 19:03:25+00:00,1241802682383228928,0,War,['coronavirus'],
2020-03-22 19:02:35+00:00,1241802471074222081,0,War,['coronavirus'],
2020-03-22 18:58:26+00:00,1241801428349272070,0,Lesson/Teacher,"['indiafightscorona', 'jnatacurfew']",
2020-03-22 18:49:49+00:00,1241799257159417859,1,War,['covid19'],
2020-03-22 18:46:47+00:00,1241798497348640770,0,Monster,"['coronavirusindia', 'lockdown']",
2020-03-22 18:37:19+00:00,1241796115185324032,0,Lesson/Teacher,"['covidiots', 'covidãƒ¼19', 'janatacurfew']",
2020-03-22 18:34:13+00:00,1241795333362868225,1,War,['covid19'],
2020-03-22 18:33:36+00:00,1241795176147963907,1,War,"['janatacurfew', 'jantacurfew22march']",
2020-03-22 18:33:19+00:00,1241795104588750848,0,War,"['coronaupdatesinindia', 'covid_19india', 'covidiot', 'coronaviruspandemic']",
2020-03-22 18:29:04+00:00,1241794035859116033,1,War,"['indiafightscorona', 'jantacurfew']",
2020-03-22 18:27:28+00:00,1241793634980122624,0,Monster,['indiafightscorona'],
2020-03-22 18:27:19+00:00,1241793597424295936,0,Savior,['santrampalji_canendcorona'],
2020-03-22 18:26:38+00:00,1241793426560974848,1,Storm,['covid19'],
2020-03-22 18:25:49+00:00,1241793219077246977,1,Lesson/Teacher,['covid_19'],
2020-03-22 18:21:31+00:00,1241792137965924352,0,Savior,['santrampalji_canendcorona'],
2020-03-22 18:19:53+00:00,1241791726068600839,1,Lesson/Teacher,['stayhomestaysafe'],
2020-03-22 18:15:49+00:00,1241790703803535361,0,Success/Challenge,"['covidãƒ¼19', 'coronavirus', 'jantacurfew']",
2020-03-22 18:12:07+00:00,1241789772655259653,1,Prison,"['homequarantine', 'lockdown', 'covid_19india']",
2020-03-22 18:10:27+00:00,1241789352360865794,1,War,"['coronaviruspandemic', 'covid_19india', 'coronaupdatesindia']",
2020-03-22 18:08:53+00:00,1241788957693587458,1,War,['coronavirus'],
2020-03-22 18:08:02+00:00,1241788745273073664,0,Lesson/Teacher,"['coronavirus', 'mumbailockdown']",
2020-03-22 18:06:07+00:00,1241788262198452225,1,Lesson/Teacher,['coronavirusinindia'],
2020-03-22 18:04:00+00:00,1241787729270079488,0,Landscape,"['coronavirusindia', 'jantacurfewmarch22', 'covidoutbreak', 'jantacurfew', 'coronaviruspandemic']",
2020-03-22 17:57:20+00:00,1241786050416082944,0,War,['indiafightscorona'],
2020-03-22 17:56:35+00:00,1241785862792200193,0,Lesson/Teacher,['janatacurfew'],
2020-03-22 17:55:55+00:00,1241785696303460352,0,War,"['covid19', 'indiafightscorona']",
2020-03-22 17:53:52+00:00,1241785177505796096,0,Catalyst,['coronavirusupdate'],
2020-03-22 17:40:00+00:00,1241781689740754945,0,Success/Challenge,"['coronaviruspandemic', 'covidãƒ¼19', 'coronavirus', 'coronaupdatesinindia', 'covidiot', 'coronaalert', 'covid_19india']",
2020-03-22 17:39:07+00:00,1241781466406805507,0,Prison,['covid19outbreak'],
2020-03-22 17:36:45+00:00,1241780871608164352,0,War,"['indiafightscorona', 'coronawarriors', 'corona']",
